orb_num,name,website,revenue_range,employee_range
12539065,Four Seasons Home Services,http://fourseasonshomeservices.com,10M - 50M,50 - 200
11861508,Transammonia,http://transammonia.com,> 1B,200 - 500
12737658,Alliant Energy,http://alliantenergy.com,> 1B,"1,000 - 5,000"
12246557,Media Fusion,http://fusiononline.com,10M - 50M,50 - 200
807626,AOL,http://aol.com,> 1B,"5,000 - 10,000"
13243462,Workplace Solutions,http://yourofficedesign.com,1M - 10M,10 - 50
12421226,Etter Engineering,http://etterengineering.com,1M - 10M,10 - 50
12710189,Insperity,http://insperity.com,> 1B,"1,000 - 5,000"
11782082,Smart Destinations,http://smartdestinations.com,10M - 50M,10 - 50
12794937,Brown-Forman,http://brown-forman.com,> 1B,"1,000 - 5,000"
11820149,Amcor,http://amcor.com,> 1B,"> 10,000"
12977482,EPAM Systems Inc,http://epam.com,200M - 1B,"> 10,000"
13246372,Productivity Associates,http://gotopai.com,1M - 10M,50 - 200
11421633,National Healthcare Access,http://nhcai.com,1M - 10M,10 - 50
12858067,LabCorp,http://labcorp-locations.com,> 1B,"> 10,000"
7507434,CIMB Group Holdings,http://cimb.com,> 1B,"> 10,000"
12603011,CSR,http://csrgc.com.cn,> 1B,"> 10,000"
11884483,Yara International,http://yara.com,> 1B,"5,000 - 10,000"
12566542,FishNet Security,http://fishnetsecurity.com,200M - 1B,"500 - 1,000"
8511953,Escapada,http://escapadaliving.com,1M - 10M,10 - 50
11420593,Integrated Practice Solutions,http://chirotouch.com,10M - 50M,50 - 200
13001908,Great Lakes Cheese,http://greatlakescheese.com,> 1B,"1,000 - 5,000"
1068687,Windstream Holdings,http://windstream.com,> 1B,"> 10,000"
11339022,Classic Kitchen & Bath,http://classickitchens.com,1M - 10M,1 - 10
12006487,PIRCH,http://thepirch.com,10M - 50M,200 - 500
8549032,Biomedical Research Laboratories,http://brlscience.com,1M - 10M,10 - 50
12109530,Sony Corporation,http://sony.com,> 1B,"> 10,000"
11075259,Dicks Nanton Agency,http://dnagency.com,1M - 10M,10 - 50
12251968,Coupons.com,http://couponsinc.com,100M - 200M,200 - 500
11538936,Noble Oil Services,http://nobleoil.com,50M - 100M,50 - 200
11337535,Restaurantware,http://restaurantware.com,1M - 10M,10 - 50
13090683,Nortek,http://nortekinc.com,> 1B,"> 10,000"
12185421,Tarte,http://tarte.com,50M - 100M,50 - 200
2025413,Reliance Steel & Aluminum,http://rsac.com,> 1B,"> 10,000"
8467771,Bharat Heavy Electricals,http://bhel.com,> 1B,"> 10,000"
12524933,E.ON,http://eon.com,> 1B,"> 10,000"
2513849,Navistar International,http://navistar.com,> 1B,"> 10,000"
12256893,Intact Technology,http://intact-tech.com,10M - 50M,50 - 200
12740701,First Point Power,http://firstpointpower.com,10M - 50M,1 - 10
11370579,The MHG Group,http://mhggroup.com,10M - 50M,200 - 500
12199956,IPT Associates,http://iptassociates.com,10M - 50M,50 - 200
8349908,Independent Catalyst,http://independentcatalyst.com,1M - 10M,1 - 10
13024208,CPXi,http://cpxi.com,10M - 50M,50 - 200
13038436,ADG Creative,http://adgcreative.net,10M - 50M,50 - 200
12262540,IMPEX Technologies,http://impextechnologies.com,10M - 50M,10 - 50
12198703,Modern Mechanical,http://modernmec.com,1M - 10M,10 - 50
12138549,PRISM Plastics,http://prismplastics.com,10M - 50M,50 - 200
12990059,Lotte Shopping,http://lotteshopping.com,> 1B,"> 10,000"
8431022,China International Marine,http://cimc.com,> 1B,"> 10,000"
11884144,Dynamic Events,http://dynamicevents.com,1M - 10M,10 - 50
12230648,Raiffeisen Bank International,http://rbinternational.com,> 1B,"> 10,000"
13007418,DealerFire,http://dealerfire.com,1M - 10M,50 - 200
8962201,Phoenix Group Holdings,http://thephoenixgroup.com,> 1B,"1,000 - 5,000"
12036374,Tribridge,http://tribridge.com,100M - 200M,"500 - 1,000"
12747643,Qualitel,http://qualitelcorp.com,10M - 50M,50 - 200
8595514,"Exponent, Inc.",http://exponent.com,200M - 1B,"500 - 1,000"
11298675,Halkbank,http://halkbank.com.tr,> 1B,"> 10,000"
11075115,Data Systems Integration Group,http://dsiginc.com,1M - 10M,50 - 200
9640524,Overture Partners,http://overturepartners.com,10M - 50M,200 - 500
12087862,Litigation Services,http://litigationservices.com,10M - 50M,50 - 200
13156613,Anika Therapeutics Inc,http://anikatherapeutics.com,50M - 100M,50 - 200
7451140,Insurance Australia Group,http://iag.com.au,> 1B,"> 10,000"
5718117,Japan Exchange Group,http://ose.or.jp,> 1B,"1,000 - 5,000"
12078546,The Seaton Companies,http://seatoncorp.com,200M - 1B,"> 10,000"
13051116,Symantec,http://symantec.com,> 1B,"> 10,000"
12878922,Reliance Star Payment Services,http://reliancestar.com,1M - 10M,10 - 50
13087782,Itaúsa,http://itausa.com.br,> 1B,"> 10,000"
12237414,Keylingo Translations,http://keylingo.com,1M - 10M,10 - 50
11820005,Intertech,http://intertech.com,10M - 50M,50 - 200
12476388,Expedia,http://expediainc.com,> 1B,"> 10,000"
12825928,Source Logistics,http://sourcelogistics.net,10M - 50M,50 - 200
11946985,DSS,http://dss-corp.com,1M - 10M,10 - 50
11075114,PMG Worldwide,http://pmg.co,1M - 10M,10 - 50
11493158,Hipercept,http://hipercept.com,10M - 50M,50 - 200
9429550,Hanwha Life Insurance,http://korealife.com,> 1B,"1,000 - 5,000"
12755444,Tingyi Holding,http://tingyi.com,> 1B,"> 10,000"
12843851,Three Square Design Group,http://threesquaredesigngroup.com,1M - 10M,10 - 50
12096845,Applied Marketing Science,http://ams-inc.com,1M - 10M,10 - 50
12786345,Metropolitan Moving & Storage,http://dcmetropolitanmoving.com,1M - 10M,10 - 50
35506542,TriNet Group,http://trinet.com,> 1B,"1,000 - 5,000"
12250047,Inotera Memories,http://inotera.com,> 1B,"1,000 - 5,000"
12826113,ConAgra Foods,http://conagrafoods.com,> 1B,"> 10,000"
16699065,Nextility,http://nextility.com,1M - 10M,10 - 50
13294521,iTech US,http://itechus.com,50M - 100M,"500 - 1,000"
11338014,CFE,http://cfe.gob.mx,> 1B,"> 10,000"
12241445,Offspring Solutions,http://offspringsolutions.com,1M - 10M,10 - 50
12043151,GAIL India,http://gailonline.com,> 1B,"1,000 - 5,000"
11096005,Prime-Line,http://primelineinc.com,10M - 50M,10 - 50
11342736,Revenue Universe,http://revenueuniverse.com,1M - 10M,1 - 10
35506553,Wabash National,http://wabashnational.com,> 1B,"5,000 - 10,000"
12595932,New Ravenna,http://newravenna.com,10M - 50M,50 - 200
12050161,PowerPlan,http://powerplan.com,50M - 100M,200 - 500
11119250,Savantis Group,http://savantisgroup.com,1M - 10M,10 - 50
12858143,China Resources Enterprise,http://cre.com.hk,> 1B,"> 10,000"
13030094,Enterprise Holdings,http://enterpriseholdings.com,> 1B,"> 10,000"
9788167,Get In Shape Franchise,http://getinshapeforwomen.com,1M - 10M,1 - 10
12783815,Integrated Landscape Management,http://ilm-llc.com,10M - 50M,200 - 500
9435626,OSRAM Licht,http://osram-licht.com,> 1B,"> 10,000"
12600210,Daddies Board Shop,http://daddiesboardshop.com,1M - 10M,10 - 50
11512148,Sales Engine International,http://salesengineintl.com,1M - 10M,10 - 50
8479515,Mobile One Courier & Logistics,http://mobileonecourier.com,1M - 10M,50 - 200
12421158,Landstar System,http://landstar.com,> 1B,"1,000 - 5,000"
9896325,Pacific Life,http://pacificlife.com,> 1B,"1,000 - 5,000"
11901005,Save Mart Supermarkets,http://savemart.com,> 1B,"> 10,000"
12701531,Rustici Software,http://rusticisoftware.com,1M - 10M,10 - 50
7912789,National Vendor,http://nationalvendor.com,10M - 50M,50 - 200
11901002,VeriShip,http://veriship.com,1M - 10M,10 - 50
12620452,Etisalat,http://etisalat.co.ae,> 1B,"5,000 - 10,000"
11973774,OHO Interactive,http://oho.com,1M - 10M,10 - 50
8489157,Mobile Healthcare Solutions,http://familymedicalwalkin.com,1M - 10M,10 - 50
12313598,Renova Energy,http://renovasolar.com,1M - 10M,50 - 200
2326787,Kinder Morgan,http://kindermorgan.com,> 1B,"> 10,000"
8349861,Facility Nexus,http://facilitynexus.com,1M - 10M,1 - 10
7213182,"Skadden, Arps",http://skadden.com,> 1B,"1,000 - 5,000"
11891149,Hershey,http://thehersheycompany.com,> 1B,"> 10,000"
12624309,Bloomin' Brands,http://bloominbrands.com,> 1B,"> 10,000"
12971020,Alex Lee,http://alexlee.com,> 1B,"5,000 - 10,000"
12217438,Phoenix Business,http://phoenixteam.com,10M - 50M,10 - 50
35506508,Cenveo,http://cenveo.com,> 1B,"5,000 - 10,000"
11275066,Nitto Denko,http://nitto.co.jp,> 1B,"> 10,000"
13234226,JBA Consulting Engineers,http://jbace.com,10M - 50M,200 - 500
11135406,eCreditAdvisor,http://ecreditadvisor.com,1M - 10M,10 - 50
51040397,"Lannett Company, Inc.",http://lannett.com,200M - 1B,"1,000 - 5,000"
9635337,Sriven Systems,http://srivensys.com,10M - 50M,50 - 200
12096261,Bluware,http://bluware.com,10M - 50M,50 - 200
12870762,Shire PLC,http://shire.com,> 1B,"5,000 - 10,000"
9559643,Canadian National Railway (USA),http://cn.ca,> 1B,"> 10,000"
12166987,Fino Consulting,http://finoconsulting.com,1M - 10M,10 - 50
11985805,American Express,http://americanexpress.com,> 1B,"> 10,000"
35506515,G-III Apparel Group,http://g-iii.com,> 1B,"5,000 - 10,000"
12254903,Phantom Technical Services,http://phantomtechnical.com,1M - 10M,10 - 50
14791238,Legg Mason,http://leggmason.com,> 1B,"1,000 - 5,000"
11967534,"Prime Controls (Dayton, OH)",http://primecontrols.com,1M - 10M,10 - 50
13235037,Marriott International,http://marriott.com,> 1B,"> 10,000"
12562975,Ensighten,http://ensighten.com,1M - 10M,50 - 200
11328066,Migros Group,http://migros.ch,> 1B,"> 10,000"
12713224,GN Store Nord,http://gn.com,> 1B,"5,000 - 10,000"
13131410,HeidelbergCement,http://heidelbergcement.com,> 1B,"> 10,000"
11072335,Rigid Industries,http://rigidindustries.com,10M - 50M,50 - 200
11781479,SpringAhead,http://springahead.com,1M - 10M,10 - 50
13102945,KT Corp,http://kt.com,> 1B,"> 10,000"
12963500,"NetScout Systems, Inc.",http://netscout.com,200M - 1B,"1,000 - 5,000"
16834912,Tele2,http://tele2.com,> 1B,"5,000 - 10,000"
12247951,Velocity Technology Solutions,http://velocity.cc,50M - 100M,200 - 500
11789805,True Source IT,http://true-source.com,1M - 10M,10 - 50
7448745,A2A,http://a2a.eu,> 1B,"> 10,000"
12866244,SanDisk,http://sandisk.com,> 1B,"5,000 - 10,000"
10938491,Piston,http://pistonagency.com,1M - 10M,50 - 200
12807704,Quality Companies USA,http://qualitycompanies.com,50M - 100M,"1,000 - 5,000"
9351507,Resona Holdings,http://resona-gr.co.jp,> 1B,"> 10,000"
11827693,Jimmy Beans Wool,http://jimmybeanswool.com,1M - 10M,10 - 50
9473351,Brenntag,http://brenntag.com,> 1B,"> 10,000"
9888915,WABCO Holdings,http://wabco-auto.com,> 1B,"> 10,000"
9533450,Danske Bank,http://danskebank.dk,> 1B,"> 10,000"
8667448,National Tax Credit,http://ntcusa.com,1M - 10M,10 - 50
13126466,Church & Dwight,http://churchdwight.com,> 1B,"1,000 - 5,000"
12965332,Defender Direct,http://defenderdirect.com,200M - 1B,"1,000 - 5,000"
7409937,Keppel Corp,http://kepcorp.com,> 1B,"> 10,000"
12212896,China Electronics,http://cec.com.cn,> 1B,"> 10,000"
15009743,Sonoco Products,http://sonoco.com,> 1B,"> 10,000"
14424884,Domtar,http://domtar.com,> 1B,"5,000 - 10,000"
12580164,DiversifiedTechnical Systems,http://dtsweb.com,10M - 50M,50 - 200
15235628,Dollar General,http://dollargeneral.com,> 1B,"> 10,000"
11538160,Alpi International,http://alpi.net,1M - 10M,10 - 50
12283487,"People's United Financial, Inc.",http://peoples.com,200M - 1B,"1,000 - 5,000"
12787387,Brailsford & Dunlavey,http://programmanagers.com,10M - 50M,50 - 200
5255877,Network Services Solutions,http://networkservices.org,10M - 50M,10 - 50
7310043,Public Power,http://dei.gr,> 1B,"> 10,000"
12371012,Thai Beverage,http://thaibev.com,> 1B,"> 10,000"
13215544,Indian Oil,http://iocl.com,> 1B,"> 10,000"
12510705,Pinckney Hugo Group,http://pinckneyhugo.com,10M - 50M,10 - 50
12757254,Springfield Music,http://springfieldmusic.com,1M - 10M,50 - 200
8671310,Allurez,http://allurez.com,1M - 10M,1 - 10
8659609,"Standard Motor Products, Inc.",http://smpcorp.com,200M - 1B,"1,000 - 5,000"
12607709,EOG Resources,http://eogresources.com,> 1B,"1,000 - 5,000"
13192125,Tapad,http://tapad.com,10M - 50M,50 - 200
7375323,Daikin Industries,http://daikin.co.jp,> 1B,"> 10,000"
35506582,Farmers Insurance Exchange,http://farmers.com,> 1B,"> 10,000"
11885240,Zeon Solutions,http://zeonsolutions.com,10M - 50M,200 - 500
35506601,Enable Midstream Partners,http://enablemidstream.com,> 1B,"1,000 - 5,000"
12175366,Healthcare Support Staffing,http://healthcaresupport.com,10M - 50M,50 - 200
12247539,Sage Environmental Consulting,http://sageenvironmental.com,10M - 50M,50 - 200
11481447,AKTA,http://akta.com,1M - 10M,10 - 50
10372508,Clorox,http://thecloroxcompany.com,> 1B,"5,000 - 10,000"
8509214,I Color Printing & Mailing,http://icolorprinting.net,1M - 10M,10 - 50
8962257,Liberty Global,http://lgi.com,> 1B,"> 10,000"
35506507,Builders FirstSource,http://bldr.com,> 1B,"> 10,000"
1680443,DTE Energy,http://dteenergy.com,> 1B,"5,000 - 10,000"
12580573,Netflix,http://netflix.com,> 1B,"1,000 - 5,000"
12288954,SnapAV,http://snapav.com,100M - 200M,50 - 200
11303220,Sino Land,http://sino-land.com,200M - 1B,"5,000 - 10,000"
12471615,Standard Bank Group,http://sbic.co.za,> 1B,"> 10,000"
12944470,PhysAssist Scribes,http://iamscribe.com,10M - 50M,"1,000 - 5,000"
9577370,Headspring,http://headspring.com,1M - 10M,10 - 50
13096571,Weis Markets,http://weismarkets.com,> 1B,"> 10,000"
11951524,Fueled,http://fueled.com,1M - 10M,50 - 200
13190044,Philip Morris International,http://pmi.com,> 1B,"> 10,000"
13162582,Cerner,http://cerner.com,> 1B,"> 10,000"
7710611,Sumitomo Realty,http://sumitomo-rd.co.jp,> 1B,"> 10,000"
11909740,SyCom Technologies,http://sycomtech.com,50M - 100M,50 - 200
9575164,Ansteel Group,http://ansteel.cn,> 1B,"> 10,000"
11912818,Build Group,http://buildgc.com,100M - 200M,200 - 500
13089974,TekLinks,http://teklinks.com,100M - 200M,50 - 200
11992922,Biomet,http://biomet.com,> 1B,"5,000 - 10,000"
11471322,Advanced Enterprises of NW FL,http://aeicorporate.net,50M - 100M,"500 - 1,000"
12548354,Bechtel,http://bechtel.com,> 1B,"> 10,000"
12063083,Brightree,http://brightree.com,50M - 100M,200 - 500
12797783,RMB Holdings,http://rmbh.co.za,0 - 1M,"> 10,000"
13257778,cPrime,http://cprime.com,10M - 50M,50 - 200
12848876,Lockheed Martin,http://lockheedmartin.com,> 1B,"> 10,000"
13083472,HDFC Bank Limited,http://hdfcbank.com,> 1B,"> 10,000"
12966993,Bizo,http://bizo.com,10M - 50M,50 - 200
10388478,J.M. Smucker,http://jmsmucker.com,> 1B,"5,000 - 10,000"
11436799,Syntegrity Networks,http://syntegritynet.com,1M - 10M,50 - 200
12597878,Xylem,http://xyleminc.com,> 1B,"> 10,000"
12247274,GreenJobInterview,http://greenjobinterview.com,1M - 10M,10 - 50
12723087,Idemitsu Kosan,http://idemitsu.com,> 1B,"5,000 - 10,000"
11481446,CallingMart,http://callingmart.com,10M - 50M,10 - 50
13046406,United Rentals,http://unitedrentals.com,> 1B,"> 10,000"
11133891,TMOne,http://tmone.com,10M - 50M,"500 - 1,000"
9561222,myThings,http://mythings.com,10M - 50M,50 - 200
11813756,Franklin Resources,http://franklinresources.com,> 1B,"5,000 - 10,000"
12575396,Claris Networks,http://clarisnetworks.com,10M - 50M,50 - 200
8962212,Bank of East Asia,http://hkbea.com,> 1B,"> 10,000"
11852310,Microexcel,http://microexcel.com,10M - 50M,200 - 500
12995415,GoodMortgage.com,http://goodmortgage.com,10M - 50M,50 - 200
12069564,China Citic Bank,http://bank.ecitic.com,> 1B,"> 10,000"
1427544,Omnicom Group,http://omnicomgroup.com,> 1B,"> 10,000"
11591123,CITIC Group,http://citicgroup.com.cn,> 1B,"> 10,000"
12073044,Robert Half International,http://roberthalf.com,> 1B,"> 10,000"
12462423,Macy's Inc.,http://macysinc.com,> 1B,"> 10,000"
11217342,Zenith Bank,http://zenithbank.com,> 1B,"5,000 - 10,000"
35506618,Century Aluminum,http://centuryaluminum.com,> 1B,"1,000 - 5,000"
12152914,Lululemon Athletica inc.,http://lululemon.com,> 1B,"> 10,000"
801241,Twenty-First Century Fox,http://21cf.com,> 1B,"> 10,000"
11332866,Deutsche Bank,http://deutsche-bank.com,> 1B,"> 10,000"
14784364,McCormick,http://mccormickcorporation.com,> 1B,"> 10,000"
7212982,1st Equity Title & Closing Services,http://1stequity.com,1M - 10M,10 - 50
13149245,St. Jude Medical,http://sjm.com,> 1B,"> 10,000"
14988464,Best Buy,http://bestbuy.com,> 1B,"> 10,000"
12870697,China Hongqiao Group,http://hongqiaochina.com,> 1B,"> 10,000"
12390417,NordicClick Interactive,http://nordicclick.com,1M - 10M,10 - 50
12872238,OTR Wheel Engineering,http://otrwheel.com,50M - 100M,50 - 200
12667798,"Intouch Solutions (Overland Park, KS)",http://intouchsol.com,50M - 100M,200 - 500
13007972,BlueGranite,http://blue-granite.com,1M - 10M,10 - 50
11966034,Mainstream Technologies,http://mainstream-tech.com,1M - 10M,10 - 50
12655095,Menlo Innovations,http://menloinnovations.com,1M - 10M,10 - 50
9734782,Mortgage Returns,http://mortgagereturns.com,1M - 10M,10 - 50
12208032,Indique Hair,http://indiquehair.com,1M - 10M,10 - 50
11328825,Australia & New Zeal. Bnkg.,http://anz.com,> 1B,"> 10,000"
12516751,Rockwell Automation,http://rockwellautomation.com,> 1B,"> 10,000"
12665358,Aurubis,http://aurubis.com,> 1B,"5,000 - 10,000"
8555390,Riders Needs,http://ridersneeds.com,1M - 10M,10 - 50
12183876,Willow Bend Mortgage Company,http://wbm.com,10M - 50M,50 - 200
11391138,The Big Salad,http://thebigsalad.net,1M - 10M,50 - 200
12306110,Cabela's,http://cabelas.com,> 1B,"> 10,000"
9571986,SNCF,http://sncf.com,> 1B,"> 10,000"
975069,Affiliated Managers Group,http://amg.com,> 1B,"1,000 - 5,000"
8962207,Seiko Epson,http://epson.co.jp,> 1B,"> 10,000"
12456195,BlackRapid,http://blackrapid.com,1M - 10M,10 - 50
13107260,UBI Banca,http://ubibanca.it,> 1B,"> 10,000"
35506568,Nuance Communications,http://nuance.com,> 1B,"> 10,000"
9818884,Weyerhaeuser,http://weyerhaeuser.com,> 1B,"> 10,000"
6576667,Ryanair Holdings plc,http://ryanair.com,> 1B,"> 10,000"
12507645,Crowdtap,http://crowdtap.com,1M - 10M,50 - 200
12142426,The CARA Group,http://caracorp.com,10M - 50M,50 - 200
8962166,Iyo Bank,http://iyobank.co.jp,> 1B,"1,000 - 5,000"
14925365,DST Systems,http://dstsystems.com,> 1B,"> 10,000"
12882774,Luzerner Kantonalbank,http://lukb.ch,200M - 1B,"500 - 1,000"
11075615,Marathon Data Systems,http://marathondata.com,10M - 50M,50 - 200
9590868,Petplan,http://gopetplan.com,10M - 50M,50 - 200
12894295,Clutch Global Logistics,http://clutchgl.com,1M - 10M,1 - 10
7212880,Phidiax,http://phidiax.com,1M - 10M,1 - 10
3416134,Garmin Ltd.,http://garmin.com,> 1B,"> 10,000"
12129073,FutureNet Group,http://futurenetgroup.com,50M - 100M,50 - 200
11488989,Citadel Insurance Services,http://citadelus.com,1M - 10M,10 - 50
12381255,BidSync,http://bidsync.com,1M - 10M,50 - 200
12955688,Duda,http://dudamobile.com,1M - 10M,50 - 200
12641197,Tender Greens,http://tendergreens.com,100M - 200M,"500 - 1,000"
11977980,Underground Printing,http://undergroundshirts.com,10M - 50M,50 - 200
8331003,Manila Electric,http://meralco.com.ph,> 1B,"5,000 - 10,000"
9589332,InboxDollars,http://inboxdollars.com,10M - 50M,10 - 50
11815089,ASOS,http://asosplc.com,,
12877950,Competitive Innovations,http://cillc.com,1M - 10M,10 - 50
11068920,Hellenic Telecom,http://ote.gr,> 1B,"> 10,000"
12168784,KitOrder,http://kitorder.com,1M - 10M,1 - 10
9638970,E Revolution Ventures,http://erevolutionventures.com,10M - 50M,50 - 200
12579794,Steelcase,http://steelcase.com,> 1B,"> 10,000"
35506539,Spirit Airlines,http://spirit.com,> 1B,"1,000 - 5,000"
16678127,"Lifeway Foods, Inc.",http://lifewaykefir.com,100M - 200M,200 - 500
9626156,Meridian Pacific Properties,http://meridianpacificproperties.com,10M - 50M,10 - 50
11360355,Rebel Industries,http://rebelindustries.com,1M - 10M,10 - 50
12396674,"Regal Beloit Americas, Inc",http://regalbeloit.com,> 1B,"> 10,000"
13168467,Airports of Thailand,http://airportthai.co.th,> 1B,"1,000 - 5,000"
12853332,Murata Manufacturing,http://murata.co.jp,> 1B,"> 10,000"
35506513,Dynegy,http://dynegy.com,> 1B,"1,000 - 5,000"
12069004,Interstate Companies,http://istate.com,200M - 1B,"1,000 - 5,000"
35506535,Rackspace Hosting,http://rackspace.com,> 1B,"5,000 - 10,000"
11303771,CTG US,http://ctg.us,1M - 10M,1 - 10
9640312,MAKE,http://makecor.com,10M - 50M,10 - 50
8512485,Metanexgen,http://metapharm.com,10M - 50M,50 - 200
13029454,Sun Coast Resources,http://suncoastresources.com,> 1B,"1,000 - 5,000"
11908902,CarMax,http://carmax.com,> 1B,"> 10,000"
15495366,EnerSys,http://enersys.com,> 1B,"5,000 - 10,000"
2010412,Curtiss-Wright,http://curtisswright.com,> 1B,"5,000 - 10,000"
9592921,Cortello Salon,http://cortellosalon.com,1M - 10M,10 - 50
11944027,Korea Electric Power,http://kepco.co.kr,> 1B,"> 10,000"
13143456,Taishin Financial Holdings,http://taishinholdings.com.tw,> 1B,"> 10,000"
11059200,Banco Popolare,http://bancopopolare.it,> 1B,"> 10,000"
1019788,Northern Tier Energy,http://ntenergy.com,> 1B,"1,000 - 5,000"
51039836,"Acacia Communications, Inc.",http://acacia-inc.com,200M - 1B,200 - 500
12170212,China Huadian,http://chd.com.cn,> 1B,"> 10,000"
12898404,Crédit Agricole,http://credit-agricole.com,> 1B,"> 10,000"
12625993,KLA-Tencor,http://kla-tencor.com,> 1B,"5,000 - 10,000"
11560788,Insurance Applications Group,http://iagbenefits.com,1M - 10M,10 - 50
9756513,Akrometrix,http://akrometrix.com,1M - 10M,10 - 50
1099303,Delta Tucker Holdings,http://dyn-intl.com,> 1B,"> 10,000"
12563827,LifePoint Health,http://lifepointhealth.net,> 1B,"> 10,000"
12301902,AfterCollege,http://aftercollege.com,1M - 10M,10 - 50
8048805,Mutual of America Life Insurance,http://mutualofamerica.com,> 1B,"1,000 - 5,000"
8765106,NetProspex,http://netprospex.com,10M - 50M,50 - 200
11776693,Source Mantra,http://sourcemantra.com,1M - 10M,10 - 50
12930360,Target,http://target.com,> 1B,"> 10,000"
12857822,Shin-Etsu Chemical,http://shinetsu.co.jp,> 1B,"> 10,000"
12047196,Old Dominion Freight Line,http://odfl.com,> 1B,"> 10,000"
11328326,Sodexo,http://sodexo.com,> 1B,"> 10,000"
11547721,Bar Harbor Foods,http://barharborfoods.com,1M - 10M,10 - 50
12138811,Provideo Management,http://provideomanagement.com,1M - 10M,10 - 50
8472438,Ladd Family Pharmacy,http://laddfamilyrx.com,1M - 10M,10 - 50
9786029,Armstrong Air & Heating,http://armstrongairinc.com,10M - 50M,50 - 200
12138879,Fluor,http://fluor.com,> 1B,"> 10,000"
12580300,Earl & Brown,http://earlbrown.com,50M - 100M,10 - 50
8962233,Hanwa,http://hanwa.co.jp,> 1B,"1,000 - 5,000"
13301819,FactSet Research Systems Inc.,http://factset.com,> 1B,"5,000 - 10,000"
12306193,SET Creative,http://setcreative.com,10M - 50M,50 - 200
9634821,Streamline Technologies,http://streamlinetechnologiesinc.com,1M - 10M,10 - 50
9691439,National Collegiate Scouting Association,http://ncsasports.org,10M - 50M,200 - 500
10370677,Eastman Chemical,http://eastman.com,> 1B,"> 10,000"
12300800,Edge Velocity,http://edgevelocity.com,1M - 10M,1 - 10
13045679,Pearson PLC,http://pearson.com,> 1B,"> 10,000"
11458591,Major Facility Solutions,http://majorfs.com,1M - 10M,1 - 10
12165922,Professional Employment Group,http://pegstaff.com,10M - 50M,"1,000 - 5,000"
9450270,Mitsubishi Motors,http://mitsubishi-motors.co.jp,> 1B,"> 10,000"
11763465,Samsung C&T,http://samsungcnt.com,> 1B,"5,000 - 10,000"
11875629,UnifiedCommunications.com,http://unifiedcommunications.com,10M - 50M,10 - 50
12767452,Alpha Source,http://alphasource.com,10M - 50M,10 - 50
10015409,Three Ships,http://threeshipsmedia.com,1M - 10M,10 - 50
11411543,ServarusRM,http://erma.servarusrm.com,1M - 10M,50 - 200
7729704,Woori Finance Holdings,http://woorifg.com,> 1B,50 - 200
12154337,ProCPR,http://protrainings.com,1M - 10M,10 - 50
11757329,Investor,http://investorab.com,> 1B,"> 10,000"
12144381,H.Bloom,http://hbloom.com,1M - 10M,50 - 200
8332131,BOE Technology Group,http://boe.com.cn,> 1B,"> 10,000"
12564124,Lextech Global Services,http://lextech.com,1M - 10M,10 - 50
11418222,Private Jet Services Group,http://pjsgroup.com,10M - 50M,10 - 50
7625974,China Coal Energy,http://chinacoalenergy.com,> 1B,"> 10,000"
14378095,Big Lots,http://biglots.com,> 1B,"> 10,000"
12212083,Category Five Technologies,http://categoryfivetechnologies.com,1M - 10M,10 - 50
12339074,PCA Skin,http://pcaskin.com,10M - 50M,50 - 200
13133307,Orkla,http://orkla.com,> 1B,"> 10,000"
1291379,PolyOne,http://polyone.com,> 1B,"5,000 - 10,000"
12983617,Potash Corporation of Saskatchewan (USA),http://potashcorp.com,> 1B,"5,000 - 10,000"
12529917,"Shiloh Industries, Inc.",http://shiloh.com,> 1B,"1,000 - 5,000"
11899399,Asset Plus Companies,http://assetpluscorp.com,10M - 50M,"1,000 - 5,000"
8532384,Kimberly-Clark de Mexico,http://kcm.com.mx,> 1B,"5,000 - 10,000"
926627,Helmerich & Payne,http://hpinc.com,> 1B,"5,000 - 10,000"
12993842,EQT,http://eqt.com,> 1B,"1,000 - 5,000"
11345954,Ernst & Young,http://ey.com,> 1B,"> 10,000"
12997553,Nationwide Appraisal Network,http://nationwide-appraisal.com,1M - 10M,10 - 50
2458973,Sentry Insurance Group,http://sentry.com,> 1B,"1,000 - 5,000"
9573744,Grupo Televisa SAB,http://televisa.com,> 1B,"> 10,000"
7452571,United Breweries,http://unitedbreweries.com,,
51040879,Intersect ENT Inc,http://propelopens.com,50M - 100M,200 - 500
12777511,W.J. Bradley Mortgage Capital,http://wjbradley.com,200M - 1B,"1,000 - 5,000"
8277099,Toray Industries,http://toray.co.jp,> 1B,"> 10,000"
13153946,KT&G,http://ktng.com,> 1B,"1,000 - 5,000"
15054729,GameStop,http://gamestopcorp.com,> 1B,"> 10,000"
15173361,Nu Skin Enterprises,http://nuskinenterprises.com,> 1B,"> 10,000"
12277928,Red Rock Business Advisors,http://redrockbusiness.com,1M - 10M,10 - 50
12100761,Viderity,http://viderity.com,10M - 50M,10 - 50
12672250,Zehnder Communications,http://z-comm.com,1M - 10M,50 - 200
12816305,VIZIO,http://vizio.com,> 1B,200 - 500
7689229,Travis Perkins,http://travisperkins.co.uk,> 1B,"> 10,000"
12492310,Public Identity,http://publicidentity.com,1M - 10M,1 - 10
8331632,Hyprop Investments,http://hyprop.co.za,200M - 1B,200 - 500
